,instant_x,dteday,season_x,yr_x,mnth_x,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,instant_y,season_y,yr_y,mnth_y,hr,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y
10811,456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,10812,2,1,3,14,0,6,0,2,0.5,0.4848,0.63,0.2537,240,311,551
10812,456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,10813,2,1,3,15,0,6,0,2,0.52,0.5,0.59,0.2836,275,330,605
10813,456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,10814,2,1,3,16,0,6,0,2,0.5,0.4848,0.63,0.2985,243,292,535
10814,456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,10815,2,1,3,17,0,6,0,1,0.48,0.4697,0.67,0.4179,238,305,543
10815,456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,10816,2,1,3,18,0,6,0,2,0.44,0.4394,0.72,0.4627,102,239,341
10816,456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,10817,2,1,3,19,0,6,0,1,0.42,0.4242,0.71,0.4478,93,191,284
10817,456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,10818,2,1,3,20,0,6,0,2,0.4,0.4091,0.71,0.3284,52,156,208
10818,456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,10819,2,1,3,21,0,6,0,2,0.4,0.4091,0.71,0.3284,36,107,143
10819,456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,10820,2,1,3,22,0,6,0,2,0.38,0.3939,0.71,0.2537,40,116,156
10820,456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,10821,2,1,3,23,0,6,0,2,0.36,0.3333,0.76,0.2836,12,100,112
10821,457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,10822,2,1,4,0,0,0,0,2,0.36,0.3333,0.76,0.2537,8,59,67
10822,457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,10823,2,1,4,1,0,0,0,2,0.36,0.3485,0.76,0.1642,13,49,62
10823,457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,10824,2,1,4,2,0,0,0,2,0.36,0.3485,0.76,0.1642,20,61,81
10824,457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,10825,2,1,4,3,0,0,0,2,0.34,0.3333,0.81,0.1343,4,21,25
10825,457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,10826,2,1,4,4,0,0,0,2,0.34,0.3485,0.81,0.0896,3,9,12
10826,457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,10827,2,1,4,5,0,0,0,2,0.34,0.3485,0.81,0.0896,8,10,18
10827,457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,10828,2,1,4,6,0,0,0,2,0.36,0.3485,0.76,0.1343,9,88,97
10828,457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,10829,2,1,4,7,0,0,0,2,0.36,0.3485,0.71,0.1343,29,55,84
10829,457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,10830,2,1,4,8,0,0,0,2,0.36,0.3636,0.76,0.0896,37,88,125
10830,457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,10831,2,1,4,9,0,0,0,2,0.36,0.3485,0.81,0.1343,102,173,275
10831,457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,10832,2,1,4,10,0,0,0,2,0.4,0.4091,0.71,0.1045,132,228,360
10832,457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,10833,2,1,4,11,0,0,0,2,0.4,0.4091,0.71,0.194,180,271,451
10833,457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,10834,2,1,4,12,0,0,0,2,0.42,0.4242,0.67,0.2239,187,258,445
10834,457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,10835,2,1,4,13,0,0,0,2,0.44,0.4394,0.62,0.194,190,274,464
10835,457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,10836,2,1,4,14,0,0,0,2,0.48,0.4697,0.55,0.2239,283,278,561
10836,457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,10837,2,1,4,15,0,0,0,1,0.5,0.4848,0.55,0.2537,295,278,573
10837,457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,10838,2,1,4,16,0,0,0,1,0.52,0.5,0.52,0.2537,236,275,511
10838,457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,10839,2,1,4,17,0,0,0,1,0.52,0.5,0.55,0.2836,232,323,555
10839,457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,10840,2,1,4,18,0,0,0,1,0.52,0.5,0.52,0.2985,153,279,432
10840,457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,10841,2,1,4,19,0,0,0,1,0.52,0.5,0.55,0.2239,110,236,346
10841,457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,10842,2,1,4,20,0,0,0,2,0.5,0.4848,0.59,0.2239,66,166,232
10842,457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,10843,2,1,4,21,0,0,0,2,0.5,0.4848,0.59,0.1642,33,101,134
10843,457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,10844,2,1,4,22,0,0,0,3,0.5,0.4848,0.63,0.1045,7,61,68
10844,457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,10845,2,1,4,23,0,0,0,3,0.46,0.4545,0.72,0.0,10,53,63
10845,458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,10846,2,1,4,0,0,1,1,3,0.44,0.4394,0.82,0.1045,6,11,17
10846,458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,10847,2,1,4,1,0,1,1,3,0.42,0.4242,0.88,0.0896,0,5,5
10847,458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,10848,2,1,4,2,0,1,1,3,0.44,0.4394,0.94,0.1343,2,3,5
10848,458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,10849,2,1,4,4,0,1,1,1,0.4,0.4091,0.76,0.4925,2,2,4
10849,458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,10850,2,1,4,5,0,1,1,1,0.4,0.4091,0.76,0.4925,2,22,24
10850,458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,10851,2,1,4,6,0,1,1,1,0.36,0.3182,0.71,0.4627,6,104,110
10851,458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,10852,2,1,4,7,0,1,1,1,0.34,0.303,0.66,0.3881,12,294,306
10852,458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,10853,2,1,4,8,0,1,1,1,0.36,0.3333,0.57,0.3284,36,553,589
10853,458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,10854,2,1,4,9,0,1,1,1,0.38,0.3939,0.54,0.3582,52,265,317
10854,458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,10855,2,1,4,10,0,1,1,1,0.4,0.4091,0.5,0.5224,85,119,204
10855,458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,10856,2,1,4,11,0,1,1,1,0.42,0.4242,0.47,0.4478,81,128,209
10856,458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,10857,2,1,4,12,0,1,1,1,0.44,0.4394,0.44,0.4478,100,181,281
10857,458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,10858,2,1,4,13,0,1,1,1,0.46,0.4545,0.36,0.2985,97,184,281
10858,458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,10859,2,1,4,14,0,1,1,1,0.46,0.4545,0.31,0.4179,127,141,268
10859,458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,10860,2,1,4,15,0,1,1,1,0.48,0.4697,0.33,0.4179,132,192,324
10860,458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,10861,2,1,4,16,0,1,1,1,0.5,0.4848,0.34,0.3284,104,291,395
10861,458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,10862,2,1,4,17,0,1,1,1,0.5,0.4848,0.29,0.2836,128,601,729
10862,458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,10863,2,1,4,18,0,1,1,1,0.5,0.4848,0.27,0.2537,75,543,618
10863,458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,10864,2,1,4,19,0,1,1,1,0.5,0.4848,0.27,0.2537,66,428,494
10864,458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,10865,2,1,4,20,0,1,1,1,0.46,0.4545,0.31,0.1642,48,281,329
10865,458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,10866,2,1,4,21,0,1,1,1,0.46,0.4545,0.28,0.1343,24,214,238
10866,458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,10867,2,1,4,22,0,1,1,1,0.42,0.4242,0.44,0.194,17,106,123
10867,458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,10868,2,1,4,23,0,1,1,1,0.44,0.4394,0.35,0.1642,6,60,66
10868,459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,10869,2,1,4,0,0,2,1,1,0.4,0.4091,0.43,0.1343,1,32,33
10869,459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,10870,2,1,4,1,0,2,1,1,0.38,0.3939,0.46,0.2239,0,11,11
10870,459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,10871,2,1,4,2,0,2,1,1,0.36,0.3485,0.53,0.1642,0,5,5
10871,459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,10872,2,1,4,3,0,2,1,1,0.38,0.3939,0.46,0.0,0,3,3
10872,459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,10873,2,1,4,4,0,2,1,1,0.32,0.3333,0.66,0.0896,0,1,1
10873,459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,10874,2,1,4,5,0,2,1,1,0.32,0.3333,0.66,0.0896,2,25,27
10874,459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,10875,2,1,4,6,0,2,1,1,0.3,0.3182,0.61,0.0896,2,98,100
10875,459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,10876,2,1,4,7,0,2,1,1,0.32,0.3333,0.66,0.0896,14,327,341
10876,459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,10877,2,1,4,8,0,2,1,1,0.34,0.3636,0.57,0.0,27,577,604
10877,459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,10878,2,1,4,9,0,2,1,1,0.42,0.4242,0.38,0.0896,54,354,408
10878,459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,10879,2,1,4,10,0,2,1,1,0.44,0.4394,0.33,0.0,77,142,219
10879,459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,10880,2,1,4,11,0,2,1,1,0.48,0.4697,0.23,0.0,91,167,258
10880,459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,10881,2,1,4,12,0,2,1,1,0.52,0.5,0.25,0.0,101,230,331
10881,459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,10882,2,1,4,13,0,2,1,1,0.56,0.5303,0.19,0.2537,120,225,345
10882,459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,10883,2,1,4,14,0,2,1,1,0.56,0.5303,0.21,0.2239,120,191,311
10883,459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,10884,2,1,4,15,0,2,1,1,0.6,0.5909,0.2,0.194,109,207,316
10884,459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,10885,2,1,4,16,0,2,1,1,0.62,0.6061,0.21,0.1642,145,340,485
10885,459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,10886,2,1,4,17,0,2,1,1,0.62,0.6061,0.17,0.194,123,634,757
10886,459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,10887,2,1,4,18,0,2,1,1,0.6,0.6061,0.26,0.1642,139,661,800
10887,459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,10888,2,1,4,19,0,2,1,1,0.56,0.5303,0.26,0.1045,98,460,558
10888,459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,10889,2,1,4,20,0,2,1,1,0.56,0.5303,0.24,0.1343,54,325,379
10889,459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,10890,2,1,4,21,0,2,1,1,0.54,0.5152,0.45,0.0,33,210,243
10890,459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,10891,2,1,4,22,0,2,1,1,0.5,0.4848,0.51,0.0,25,133,158
10891,459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,10892,2,1,4,23,0,2,1,1,0.5,0.4848,0.59,0.0,13,66,79
10892,460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,10893,2,1,4,0,0,3,1,1,0.48,0.4697,0.48,0.0,18,23,41
10893,460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,10894,2,1,4,1,0,3,1,1,0.46,0.4545,0.59,0.0,0,11,11
10894,460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,10895,2,1,4,2,0,3,1,1,0.46,0.4545,0.51,0.0,0,5,5
10895,460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,10896,2,1,4,3,0,3,1,1,0.44,0.4394,0.58,0.0896,0,3,3
10896,460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,10897,2,1,4,4,0,3,1,1,0.42,0.4242,0.67,0.0896,0,1,1
10897,460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,10898,2,1,4,5,0,3,1,1,0.42,0.4242,0.67,0.0896,0,27,27
10898,460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,10899,2,1,4,6,0,3,1,2,0.42,0.4242,0.58,0.0,6,120,126
10899,460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,10900,2,1,4,7,0,3,1,2,0.44,0.4394,0.62,0.0,12,354,366
10900,460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,10901,2,1,4,8,0,3,1,2,0.44,0.4394,0.72,0.1045,31,653,684
10901,460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,10902,2,1,4,9,0,3,1,2,0.48,0.4697,0.55,0.1343,47,316,363
10902,460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,10903,2,1,4,10,0,3,1,2,0.54,0.5152,0.45,0.1343,68,99,167
10903,460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,10904,2,1,4,11,0,3,1,2,0.6,0.6212,0.43,0.3582,61,152,213
10904,460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,10905,2,1,4,12,0,3,1,2,0.6,0.6212,0.46,0.4179,73,210,283
10905,460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,10906,2,1,4,13,0,3,1,2,0.6,0.6212,0.46,0.2537,70,181,251
10906,460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,10907,2,1,4,14,0,3,1,2,0.62,0.6212,0.46,0.194,82,176,258
10907,460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,10908,2,1,4,15,0,3,1,2,0.64,0.6212,0.44,0.2836,86,182,268
10908,460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,10909,2,1,4,16,0,3,1,2,0.64,0.6212,0.44,0.2836,86,304,390
10909,460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,10910,2,1,4,17,0,3,1,1,0.66,0.6212,0.41,0.2985,99,645,744
10910,460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,10911,2,1,4,18,0,3,1,1,0.66,0.6212,0.41,0.2537,113,646,759
10911,460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,10912,2,1,4,19,0,3,1,1,0.66,0.6212,0.39,0.2239,75,419,494
10912,460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,10913,2,1,4,20,0,3,1,1,0.64,0.6212,0.27,0.2239,39,333,372
10913,460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,10914,2,1,4,21,0,3,1,1,0.6,0.6061,0.23,0.3284,43,255,298
10914,460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,10915,2,1,4,22,0,3,1,1,0.56,0.5303,0.22,0.1642,30,151,181
10915,460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,10916,2,1,4,23,0,3,1,1,0.52,0.5,0.23,0.4179,19,112,131
10916,461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,10917,2,1,4,0,0,4,1,1,0.52,0.5,0.23,0.4179,12,33,45
10917,461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,10918,2,1,4,1,0,4,1,1,0.48,0.4697,0.27,0.3284,4,9,13
10918,461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,10919,2,1,4,2,0,4,1,1,0.46,0.4545,0.33,0.4478,7,11,18
10919,461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,10920,2,1,4,3,0,4,1,1,0.42,0.4242,0.41,0.2985,0,5,5
10920,461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,10921,2,1,4,4,0,4,1,1,0.38,0.3939,0.43,0.2836,0,1,1
10921,461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,10922,2,1,4,5,0,4,1,1,0.38,0.3939,0.43,0.2836,1,28,29
10922,461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,10923,2,1,4,6,0,4,1,1,0.36,0.3333,0.46,0.3284,8,118,126
10923,461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,10924,2,1,4,7,0,4,1,1,0.34,0.3333,0.49,0.194,15,339,354
10924,461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,10925,2,1,4,8,0,4,1,1,0.36,0.3485,0.46,0.2239,28,610,638
10925,461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,10926,2,1,4,9,0,4,1,1,0.4,0.4091,0.37,0.2537,61,290,351
10926,461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,10927,2,1,4,10,0,4,1,1,0.42,0.4242,0.35,0.2836,88,158,246
10927,461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,10928,2,1,4,11,0,4,1,2,0.42,0.4242,0.38,0.2239,109,159,268
10928,461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,10929,2,1,4,12,0,4,1,1,0.44,0.4394,0.33,0.0,66,210,276
10929,461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,10930,2,1,4,13,0,4,1,1,0.46,0.4545,0.31,0.0,89,202,291
10930,461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,10931,2,1,4,14,0,4,1,1,0.46,0.4545,0.33,0.1642,143,144,287
10931,461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,10932,2,1,4,15,0,4,1,1,0.5,0.4848,0.31,0.1045,98,171,269
10932,461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,10933,2,1,4,16,0,4,1,1,0.5,0.4848,0.31,0.194,84,318,402
10933,461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,10934,2,1,4,17,0,4,1,1,0.5,0.4848,0.31,0.1642,145,677,822
10934,461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,10935,2,1,4,18,0,4,1,1,0.5,0.4848,0.31,0.1045,80,618,698
10935,461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,10936,2,1,4,19,0,4,1,1,0.48,0.4697,0.31,0.2537,64,423,487
10936,461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,10937,2,1,4,20,0,4,1,1,0.44,0.4394,0.41,0.194,33,279,312
10937,461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,10938,2,1,4,21,0,4,1,1,0.42,0.4242,0.47,0.194,25,209,234
10938,461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,10939,2,1,4,22,0,4,1,1,0.4,0.4091,0.47,0.194,20,129,149
10939,461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,10940,2,1,4,23,0,4,1,1,0.4,0.4091,0.5,0.1343,12,124,136
10940,462,2012-04-06,2,1,4,0,5,1,1,0.403333,0.390767,0.377083,0.300388,1807,4653,6460,10941,2,1,4,0,0,5,1,1,0.4,0.4091,0.43,0.0,12,49,61
10941,462,2012-04-06,2,1,4,0,5,1,1,0.403333,0.390767,0.377083,0.300388,1807,4653,6460,10942,2,1,4,1,0,5,1,1,0.36,0.3485,0.62,0.1343,10,28,38
10942,462,2012-04-06,2,1,4,0,5,1,1,0.403333,0.390767,0.377083,0.300388,1807,4653,6460,10943,2,1,4,2,0,5,1,1,0.36,0.3333,0.5,0.3881,6,5,11
10943,462,2012-04-06,2,1,4,0,5,1,1,0.403333,0.390767,0.377083,0.300388,1807,4653,6460,10944,2,1,4,3,0,5,1,1,0.34,0.303,0.53,0.3284,3,5,8
10944,462,2012-04-06,2,1,4,0,5,1,1,0.403333,0.390767,0.377083,0.300388,1807,4653,6460,10945,2,1,4,4,0,5,1,1,0.34,0.3182,0.49,0.2537,2,3,5
10945,462,2012-04-06,2,1,4,0,5,1,1,0.403333,0.390767,0.377083,0.300388,1807,4653,6460,10946,2,1,4,5,0,5,1,1,0.32,0.303,0.53,0.3284,0,23,23
10946,462,2012-04-06,2,1,4,0,5,1,1,0.403333,0.390767,0.377083,0.300388,1807,4653,6460,10947,2,1,4,6,0,5,1,1,0.3,0.2727,0.49,0.3881,0,80,80
10947,462,2012-04-06,2,1,4,0,5,1,1,0.403333,0.390767,0.377083,0.300388,1807,4653,6460,10948,2,1,4,7,0,5,1,1,0.3,0.2879,0.49,0.2836,15,231,246
10948,462,2012-04-06,2,1,4,0,5,1,1,0.403333,0.390767,0.377083,0.300388,1807,4653,6460,10949,2,1,4,8,0,5,1,1,0.3,0.2727,0.49,0.3284,19,489,508
10949,462,2012-04-06,2,1,4,0,5,1,1,0.403333,0.390767,0.377083,0.300388,1807,4653,6460,10950,2,1,4,9,0,5,1,1,0.34,0.303,0.42,0.3284,58,318,376
10950,462,2012-04-06,2,1,4,0,5,1,1,0.403333,0.390767,0.377083,0.300388,1807,4653,6460,10951,2,1,4,10,0,5,1,1,0.36,0.3333,0.4,0.3284,81,157,238
10951,462,2012-04-06,2,1,4,0,5,1,1,0.403333,0.390767,0.377083,0.300388,1807,4653,6460,10952,2,1,4,11,0,5,1,1,0.4,0.4091,0.37,0.2985,112,179,291
